8	351	-18.43	-18.0251	-403.391	0
12	347	-22.71	-22.2941	-391.665	0
10	343	-26.99	-26.3503	-377.456	0
11	339	-31.27	-30.8302	-381.925	0
15	335	-35.55	-35.0709	-377.151	0
8	331	-39.83	-39.1512	-369.021	0
10	328	-43.04	-43.1394	-360.93	0
12	325	-46.25	-46.5494	-337.406	0
11	322	-49.46	-49.6089	-311.335	0
11	319	-52.67	-52.4924	-289.201	0
13	316	-55.88	-55.3156	-273.243	0
12	314	-58.02	-58.1441	-263.287	0
8	311	-61.23	-61.0071	-258.074	0
11	310	-62.3	-62.8404	-222.008	0
11	308	-64.44	-64.5669	-195.736	0
11	307	-65.51	-65.761	-162.133	0
13	306	-66.58	-66.6691	-131.725	0
13	305	-67.65	-67.4621	-108.772	0
8	304	-68.72	-68.2417	-93.7904	0
11	304	-68.72	-68.5222	-68.4124	0
11	305	-67.65	-67.9804	-26.1506	100
11	306	-66.58	-66.9671	15.6517	100
15	307	-65.51	-65.738	49.0307	100
7	307	-65.51	-64.9897	54.9023	100
11	310	-62.3	-63.005	97.9663	100
13	311	-61.23	-61.3193	115.765	100
10	315	-56.95	-57.7652	186.494	100
10	317	-54.81	-54.6688	216.793	100
15	321	-50.53	-50.9301	256.446	100
8	325	-46.25	-46.8438	292.655	100
11	328	-43.04	-43.1506	303.113	100
11	332	-38.76	-38.7064	333.638	100
11	336	-34.48	-34.3423	350.448	100
11	340	-30.2	-30.0891	357.586	100
13	345	-24.85	-24.8677	392.911	100
13	351	-18.43	-19.0469	434.388	100
7	357	-12.01	-12.9155	470.577	100
12	363	-5.59	-6.1331	514.241	100
11	369	0.83	-0.0803001	518.722	100
10	375	7.25	6.49559	538.206	100
14	380	12.6	12.323	526.751	100
12	386	19.02	18.709	537.257	100
8	391	24.37	24.4003	521.819	100
11	396	29.72	29.6307	497.364	100
11	401	35.07	35.135	490.565	100
11	405	39.35	39.7895	459.221	100
15	409	43.63	43.9189	422.633	100
8	412	46.84	47.2415	373.757	100
10	416	51.12	51.1956	362.853	100
12	420	55.4	55.1104	354.685	100
10	423	58.61	58.4861	332.351	100
11	427	62.89	62.0716	324.866	100
13	429	65.03	65.2985	308.706	100
13	431	67.17	67.7772	274.652	100
8	434	70.38	70.3489	256.015	100
13	435	71.45	71.9753	214.119	100
9	435	71.45	72.5035	152.609	100
11	436	72.52	72.9537	111.112	100
15	436	72.52	72.9394	70.0181	100
8	436	72.52	72.7123	37.1826	0
10	435	71.45	71.8953	-2.40892	0
12	434	70.38	70.769	-37.3621	0
11	433	69.31	69.5243	-63.2964	0
11	431	67.17	67.7376	-96.9889	0
15	427	62.89	64.0515	-178.787	0
7	424	59.68	60.2989	-232.78	0
11	419	54.33	55.5936	-297.337	0
12	415	50.05	50.9261	-337.08	0
10	410	44.7	45.338	-391.574	0
11	406	40.42	40.3157	-408.136	0
15	401	35.07	35.2234	-420.869	0
11	396	29.72	29.5835	-446.364	0
8	391	24.37	24.1573	-455.738	0
11	385	17.95	17.8452	-489.864	0
11	379	11.53	11.5258	-511.743	0
11	374	6.18	5.8043	-506.597	0
15	367	-1.31	-0.566527	-523.992	0
7	362	-6.66	-6.28778	-514.358	0
11	356	-13.08	-12.6344	-528.144	0
12	350	-19.5	-18.8607	-533.059	0
10	345	-24.85	-24.448	-515.848	0
11	339	-31.27	-30.692	-525.823	0
15	334	-36.62	-36.3147	-512.384	0
8	329	-41.97	-41.5241	-490.711	0
10	324	-47.32	-47.0335	-486.51	0
14	319	-52.67	-52.24	-474.208	0
9	315	-56.95	-56.7271	-443.521	0
11	311	-61.23	-61.3182	-427.362	0
13	307	-65.51	-65.4997	-404.084	0
12	303	-69.79	-69.4533	-382.072	0
8	300	-73	-73.3082	-364.97	0
12	297	-76.21	-76.6082	-336.468	0
10	295	-78.35	-79.0545	-291.229	0
11	292	-81.56	-81.5512	-264.143	0
16	291	-82.63	-83.0976	-216.727	0
7	290	-83.7	-84.0947	-169.181	0
10	290	-83.7	-84.3013	-113.874	0
12	289	-84.77	-84.6357	-82.8644	0
11	290	-83.7	-84.0886	-35.149	100
11	290	-83.7	-83.5792	-6.08671	100
13	291	-82.63	-82.6518	25.6452	100
12	292	-81.56	-81.5165	52.3848	100
8	295	-78.35	-79.2405	105.634	100
12	299	-74.07	-75.7585	177.777	100
10	303	-69.79	-71.0811	261.564	100
11	307	-65.51	-66.3233	317.264	100
13	311	-61.23	-61.679	348.98	100
13	316	-55.88	-56.1447	397.41	100
8	322	-49.46	-50.1087	444.089	100
11	327	-44.11	-44.3853	463.748	100
11	331	-39.83	-38.9517	466.997	100
11	335	-35.55	-34.2759	444.948	100
15	340	-30.2	-29.5512	432.521	100
7	346	-23.78	-23.681	461.082	100
11	352	-17.36	-17.596	486.03	100
14	359	-9.87	-10.3598	538.479	100
8	366	-2.38	-2.97853	576.359	100
11	374	6.18	4.92731	617.074	100
16	381	13.67	12.5557	634.068	100
7	387	20.09	19.9282	636.71	100
11	395	28.65	27.641	649.206	100
11	401	35.07	35.0285	646.786	100
11	407	41.49	41.6497	620.873	100
11	413	47.91	47.7901	589.14	100
13	418	53.26	53.6767	560.936	100
13	423	58.61	58.929	522.87	100
7	427	62.89	63.2991	470.661	100
12	431	67.17	67.7204	439.177	100
10	435	71.45	71.7411	406.461	100
12	438	74.66	75.0341	362.559	100
13	440	76.8	77.3944	305.045	100
12	442	78.94	79.2499	252.504	100
8	444	81.08	81.4339	229.632	100
11	446	83.22	83.3936	207.991	100
11	447	84.29	84.7205	174.131	100
11	447	84.29	85.1532	124.207	100
15	447	84.29	85.0857	76.6285	100
8	447	84.29	84.7991	39.483	0
10	446	83.22	83.9314	-2.56185	0
12	445	82.15	82.7685	-38.6243	0
11	443	80.01	80.9653	-81.8659	0
10	440	76.8	77.7559	-154.029	0
14	437	73.59	74.2758	-208.41	0
12	433	69.31	70.2302	-260.893	0
8	427	62.89	64.3261	-353.307	0
13	423	58.61	58.954	-394.994	0
9	416	51.12	52.4936	-456.057	0
11	410	44.7	45.4254	-514.125	0
15	404	38.28	38.6273	-542.358	0
8	399	32.93	32.1145	-551.19	0
11	393	26.51	25.8379	-549.278	0
11	386	19.02	19.1926	-559.792	0
11	379	11.53	11.7745	-591.051	0
11	372	4.04	4.42266	-608.766	0
15	366	-2.38	-2.29013	-599.671	0
7	359	-9.87	-9.09877	-596.952	0
11	353	-16.29	-15.986	-597.728	0
12	346	-23.78	-22.9284	-599.974	0
10	340	-30.2	-29.9042	-602.463	0
11	333	-37.69	-36.8968	-604.575	0
15	327	-44.11	-43.8951	-606.097	0
11	321	-50.53	-50.3573	-590.006	0
8	315	-56.95	-56.4768	-568.897	0
11	311	-61.23	-61.875	-532.562	0
11	306	-66.58	-66.8576	-496.293	0
11	300	-73	-72.7193	-501.258	0
15	295	-78.35	-78.1381	-490.316	0
7	291	-82.63	-82.7309	-457.097	0
11	288	-85.84	-86.286	-403.016	0
12	285	-89.05	-89.7843	-366.909	0
10	283	-91.19	-92.2816	-312.159	0
11	280	-94.4	-94.7509	-276.546	0
16	279	-95.47	-96.2388	-222.733	0
7	278	-96.54	-97.1746	-171.038	0
11	278	-96.54	-97.3305	-113.439	0
13	278	-96.54	-97.0935	-64.4103	0
9	278	-96.54	-96.7208	-28.9913	100
11	278	-96.54	-96.3581	-6.84885	100
13	279	-95.47	-95.5357	21.8192	100
13	281	-93.33	-93.9299	64.9274	100
7	284	-90.12	-91.3482	123.315	100
12	288	-85.84	-87.1615	211.411	100
10	292	-81.56	-82.6078	278.962	100
12	298	-75.14	-76.9232	357.784	100
15	304	-68.72	-70.1188	443.401	100
7	310	-62.3	-63.2951	498.317	100
11	316	-55.88	-56.0917	545.231	100
12	323	-48.39	-48.7553	579.214	100
10	328	-43.04	-42.4979	566.438	100
11	334	-36.62	-35.9199	568.537	100
14	339	-31.27	-30.1848	543.051	100
12	346	-23.78	-23.3812	560.88	100
7	354	-15.22	-15.8505	595.323	100
13	362	-6.66	-7.35826	647.757	100
12	370	1.9	0.604485	664.168	100
11	378	10.46	9.19996	694.706	100
13	386	19.02	18.1642	725.808	100
13	394	27.58	26.7667	734.023	100
8	401	35.07	35.0788	729.996	100
12	408	42.56	42.6552	704.035	100
10	414	48.98	49.2375	655.946	100
11	419	54.33	55.241	607.026	100
12	425	60.75	60.9718	567.327	100
14	430	66.1	66.626	539.708	100
7	435	71.45	71.7738	506.083	100
11	439	75.73	76.1194	459.233	100
9	443	80.01	80.5581	432.482	100
11	446	83.22	84.0767	386.24	100
15	449	86.43	87.0645	340.027	100
7	451	88.57	89.2712	285.865	100
11	453	90.71	91.0735	238.648	100
12	454	91.78	92.1903	186.89	100
10	454	91.78	92.4296	126.148	100
11	454	91.78	92.2145	73.1644	100
13	454	91.78	91.8306	34.1892	0
13	453	90.71	90.9081	-7.66567	0
7	451	88.57	89.1851	-59.6775	0
12	450	87.5	87.5726	-89.1512	0
11	447	84.29	85.061	-136.449	0
11	443	80.01	81.5018	-199.776	0
13	438	74.66	76.3004	-292.189	0
12	433	69.31	70.718	-362.92	0
8	427	62.89	64.0045	-443.769	0
12	419	54.33	56.1772	-530.48	0
11	413	47.91	48.3384	-585.842	0
10	406	40.42	40.6625	-615.773	0
16	400	34	33.7341	-610.975	0
7	394	27.58	26.8026	-608.031	0
10	387	20.09	19.8597	-606.527	0
12	379	11.53	11.8325	-640.066	0
11	370	1.9	2.57971	-700.333	0
11	363	-5.59	-5.24165	-693.016	0
12	355	-14.15	-13.6443	-706.869	0
13	347	-22.71	-21.8942	-710.793	0
8	340	-30.2	-30.02	-709.336	0
14	332	-38.76	-38.0595	-705.666	0
8	325	-46.25	-46.0472	-701.688	0
11	318	-53.74	-53.4736	-681.31	0
15	311	-61.23	-61.0877	-674.357	0
8	306	-66.58	-67.254	-623.884	0
11	300	-73	-73.5875	-597.194	0
11	295	-78.35	-79.0549	-552.71	0
11	288	-85.84	-85.097	-542.779	0
11	284	-90.12	-90.5194	-516.766	0
15	279	-95.47	-95.5685	-488.392	0
7	276	-98.68	-99.361	-430.415	0
11	273	-101.89	-102.413	-370.077	0
12	271	-104.03	-105.109	-320.493	0
10	268	-107.24	-107.698	-285.641	0
11	267	-108.31	-109.245	-230.396	0
15	267	-108.31	-109.665	-159.491	0
11	266	-109.38	-110.015	-112.278	0
8	267	-108.31	-109.388	-51.2611	0
11	267	-108.31	-108.77	-12.8572	100
11	269	-106.17	-107.207	41.5827	100
11	270	-105.1	-105.655	75.7378	100
15	273	-101.89	-102.611	144.885	100
7	276	-98.68	-99.2236	199.661	100
11	281	-93.33	-94.6832	271.086	100
12	286	-87.98	-88.9839	353.254	100
10	292	-81.56	-82.6905	424.274	100
11	300	-73	-75.1105	510.248	100
16	307	-65.51	-66.8545	586.282	100
7	315	-56.95	-57.8033	659.806	100
11	322	-49.46	-49.4686	683.645	100
13	329	-41.97	-41.1966	696.768	100
9	335	-35.55	-34.0824	668.257	100
11	343	-26.99	-26.1209	677.131	100
13	350	-19.5	-18.6376	667.543	100
12	359	-9.87	-9.86803	702.385	100
8	368	-0.24	-0.800073	733.978	100
12	378	10.46	8.92422	774.896	100
10	387	20.09	19.0025	812.109	100
11	395	28.65	28.1535	806.212	100
16	404	38.28	37.7151	815.534	100
7	411	45.77	45.9417	778.972	100
11	419	54.33	54.375	762.362	100
12	425	60.75	61.4044	707.161	100
10	431	67.17	68.1123	661.919	100
11	436	72.52	73.6534	596.108	100
13	442	78.94	79.0796	550.709	100
13	447	84.29	84.5621	523.707	100
8	451	88.57	89.0982	476.471	100
11	455	92.85	93.0874	429.116	100
11	458	96.06	96.8229	391.006	100
11	461	99.27	99.9548	347.634	100
13	463	101.41	102.243	293.297	100
12	463	101.41	103.012	210.459	100
8	464	102.48	103.458	147.695	100
12	464	102.48	103.328	89.5402	100
10	463	101.41	102.421	27.9073	0
11	462	100.34	101.134	-23.2359	0
15	461	99.27	99.728	-59.4633	0
8	459	97.13	97.8115	-98.6887	0
11	455	92.85	94.0355	-182.723	0
13	451	88.57	89.6938	-254.021	0
9	446	83.22	84.6229	-322.442	0
11	440	76.8	78.1585	-410.17	0
15	433	69.31	70.9453	-489.633	0
7	426	61.82	62.8941	-566.692	0
11	419	54.33	55.0035	-610.459	0
12	410	44.7	45.759	-681.291	0
10	402	36.14	36.8136	-716.7	0
11	394	27.58	27.6611	-745.744	0
13	386	19.02	18.9826	-749.088	0
13	378	10.46	10.1258	-756.88	0
8	368	-0.24	0.626998	-782.247	0
11	360	-8.8	-8.19219	-776.715	0
11	352	-17.36	-17.0665	-774.958	0
11	343	-26.99	-25.9865	-775.301	0
13	335	-35.55	-34.9391	-776.551	0
13	327	-44.11	-43.9115	-777.977	0
7	319	-52.67	-52.3585	-762.164	0
12	311	-61.23	-61.0052	-758.492	0
10	305	-67.65	-68.2029	-710.059	0
11	298	-75.14	-75.5605	-684.431	0
15	291	-82.63	-82.579	-657.387	0
8	285	-89.05	-89.4329	-634.997	0
11	279	-95.47	-95.6999	-602.126	0
11	275	-99.75	-100.568	-536.763	0
11	271	-104.03	-105.149	-486.188	0
11	267	-108.31	-109.141	-435.374	0
13	263	-112.59	-112.859	-394.428	0
13	262	-113.66	-114.897	-314.987	0
7	259	-116.87	-117.021	-267.352	0
13	258	-117.94	-118.284	-209.762	0
10	258	-117.94	-118.56	-141.82	0
10	258	-117.94	-118.324	-82.4141	0
15	259	-116.87	-117.36	-21.6	100
8	259	-116.87	-116.587	10.8843	100
11	261	-114.73	-114.984	57.9124	100
12	263	-112.59	-112.918	102.458	100
10	267	-108.31	-109.58	171.182	100
11	271	-104.03	-105.523	237.638	100
15	276	-98.68	-100.074	324.068	100
7	283	-91.19	-93.3382	419.839	100
11	290	-83.7	-85.4205	518.178	100
12	298	-75.14	-76.9419	598.397	100
11	306	-66.58	-67.7651	671.486	100
11	315	-56.95	-57.7677	743.948	100
14	323	-48.39	-48.465	767.808	100
11	330	-40.9	-39.7447	764.411	100
8	338	-32.34	-31.4403	749.023	100
12	345	-24.85	-23.3929	731.089	100
10	354	-15.22	-14.9425	732.534	100
11	363	-5.59	-5.66592	759.736	100
15	374	6.18	4.667	810.596	100
8	383	15.81	14.5448	828.375	100
10	393	26.51	25.1056	861.378	100
12	403	37.21	36.0642	894.97	100
11	411	45.77	45.6035	871.118	100
11	419	54.33	54.713	842.314	100
15	425	60.75	61.9899	765.747	100
7	432	68.24	69.2333	716.116	100
11	438	74.66	75.5346	654.663	100
13	444	81.08	81.8717	616.828	100
9	450	87.5	87.8165	580.352	100
11	455	92.85	93.0514	534.632	100
13	459	97.13	97.908	493.598	100
13	462	100.34	101.543	428.719	100
7	465	103.55	104.485	365.509	100
12	467	105.69	106.58	298.448	100
11	469	107.83	108.261	242.77	100
11	470	108.9	109.276	186.273	100
15	470	108.9	109.443	123.452	100
7	470	108.9	109.183	70.0316	100
11	469	107.83	108.24	14.4292	0
12	467	105.69	106.434	-48.3065	0
10	466	104.62	104.726	-84.9936	0
11	463	101.41	102.131	-136.458	0
14	459	97.13	98.5109	-201.718	0
12	455	92.85	93.8066	-277.607	0
8	449	86.43	88.0074	-360.568	0
11	442	78.94	80.5923	-464.6	0
11	435	71.45	72.8513	-540.944	0
11	427	62.89	64.0369	-623.518	0
13	419	54.33	55.2277	-675.726	0
12	410	44.7	45.5125	-737.659	0
8	402	36.14	36.397	-757.864	0
12	394	27.58	27.2473	-771.763	0
10	385	17.95	17.5802	-797.043	0
11	375	7.25	7.61229	-822.644	0
16	366	-2.38	-1.96095	-826.326	0
7	356	-13.08	-12.305	-853.185	0
10	347	-22.71	-22.0592	-851.453	0
14	339	-31.27	-31.3868	-836.783	0
9	330	-40.9	-40.4475	-818.987	0
11	321	-50.53	-49.9034	-820.273	0
15	313	-59.09	-59.1091	-813.128	0
7	306	-66.58	-67.0825	-769.392	0
11	298	-75.14	-75.3601	-751.332	0
12	291	-82.63	-82.8452	-714.664	0
10	284	-90.12	-90.3991	-693.595	0
11	278	-96.54	-96.9974	-649.829	0
13	273	-101.89	-102.496	-587.077	0
13	268	-107.24	-107.918	-544.873	0
8	264	-111.52	-112.345	-486.421	0
11	260	-115.8	-116.224	-431.902	0
11	258	-117.94	-118.798	-355.838	0
11	255	-121.15	-121.725	-318.788	0
13	254	-122.22	-123.416	-256.011	0
13	253	-123.29	-124.398	-193.617	0
7	253	-123.29	-124.518	-126.615	0
12	254	-122.22	-123.679	-53.5922	0
11	254	-122.22	-122.898	-9.15476	100
10	256	-120.08	-121.227	47.36	100
16	258	-117.94	-118.543	115.424	100
7	262	-113.66	-114.793	192.524	100
11	265	-110.45	-111.036	241.637	100
12	270	-105.1	-106.355	302.188	100
10	276	-98.68	-100.113	390.238	100
11	283	-91.19	-93.001	473.766	100
13	291	-82.63	-84.4394	572.868	100
13	299	-74.07	-75.6585	642.7	100
8	308	-64.44	-65.8619	719.304	100
13	317	-54.81	-55.5587	784.007	100
9	326	-45.18	-45.6204	813.437	100
11	333	-37.69	-36.5759	803.665	100
15	342	-28.06	-27.62	794.647	100
7	350	-19.5	-18.7011	787.75	100
11	360	-8.8	-8.7168	817.273	100
12	372	4.04	2.4919	874.951	100
10	383	15.81	13.883	917.337	100
11	392	25.44	24.7409	927.255	100
15	402	36.14	35.7133	937.189	100
7	410	44.7	45.132	894.058	100
11	418	53.26	54.0821	851.795	100
12	426	61.82	62.2843	801.196	100
11	432	68.24	69.5599	739.622	100
11	439	75.73	76.3475	685.046	100
14	445	82.15	82.9467	644.438	100
12	451	88.57	88.9981	601.252	100
7	457	94.99	94.7819	565.35	100
12	461	99.27	99.9453	522.843	100
10	464	102.48	103.715	451.536	100
11	467	105.69	106.684	380.859	100
15	470	108.9	109.287	324.357	100
8	471	109.97	110.724	251.453	100
10	473	112.11	112.606	219.331	100
12	473	112.11	113.304	161.337	100
11	473	112.11	113.317	102.718	100
11	472	111.04	112.472	38.2816	0
15	471	109.97	110.664	-33.2412	0
7	468	106.76	107.836	-111.048	0
11	466	104.62	105.038	-159.451	0
13	462	100.34	101.341	-218.774	0
9	458	96.06	97.1676	-271.516	0
11	451	88.57	90.6676	-379.004	0
13	445	82.15	83.8675	-456.725	0
13	437	73.59	75.4813	-556.478	0
8	430	66.1	67.3138	-612.791	0
11	421	56.47	57.8737	-688.99	0
11	413	47.91	48.2734	-742.42	0
11	405	39.35	39.2566	-757.741	0
15	396	29.72	29.6433	-786.436	0
7	387	20.09	20.2176	-798.666	0
11	378	10.46	10.4316	-817.887	0
12	367	-1.31	-0.0943796	-853.621	0
11	358	-10.94	-9.98042	-855.924	0
11	349	-20.57	-19.9263	-859.291	0
13	339	-31.27	-30.4413	-879.529	0
12	330	-40.9	-40.2391	-869.548	0
8	321	-50.53	-50.0782	-864.534	0
12	312	-60.16	-59.9631	-862.811	0
10	305	-67.65	-68.2801	-811.835	0
11	297	-76.21	-76.678	-782.077	0
13	289	-84.77	-84.6917	-750.978	0
13	283	-91.19	-91.9845	-708.323	0
7	276	-98.68	-98.8817	-668.68	0
12	270	-105.1	-105.612	-638.221	0
11	264	-111.52	-111.778	-600.969	0
11	259	-116.87	-117.112	-550.839	0
15	256	-120.08	-121.454	-487.534	0
7	252	-124.36	-125.268	-430.543	0
11	250	-126.5	-127.799	-353.598	0
